,id_dato,v_diodo_garita,v_bateria_garita,lux,mag_viento,dir_viento,hum,lluvia,temp,presion,adc0,adc1,adc2,fecha
248,23971,182,1023,12,3.42,183.8,77.5,215,15.24,551.79,4109,4109,4109,2024-12-08 22:15:33
249,23972,183,1023,12,2.69,177.96,75.3,215,15.58,551.85,4109,4109,4109,2024-12-08 22:20:56
250,23973,182,1023,12,0.01,157.5,75.6,215,15.4,551.88,4131,4131,4131,2024-12-08 22:26:18
251,23974,183,1023,12,0.0,157.5,75.8,215,15.37,551.89,4109,4109,4109,2024-12-08 22:31:42
252,23975,182,1023,12,0.0,157.5,76.6,215,15.29,551.84,4131,4131,4131,2024-12-08 22:37:04
253,23976,184,1023,12,0.0,157.5,77.6,215,15.29,551.75,4103,4103,4103,2024-12-08 22:42:27
254,23977,184,1023,12,0.0,157.5,77.8,215,15.09,551.74,4103,4103,4103,2024-12-08 22:47:50
255,23978,184,1023,12,0.0,157.5,79.1,215,14.78,551.71,4125,4125,4125,2024-12-08 22:53:13
256,23979,184,1023,12,0.0,157.5,81.0,215,14.25,551.76,4103,4103,4103,2024-12-08 22:58:36
257,23980,185,1023,12,0.0,157.5,82.1,215,14.11,551.76,4103,4103,4103,2024-12-08 23:03:59
258,23981,185,1023,12,0.0,157.5,81.3,215,14.08,551.71,4125,4125,4125,2024-12-08 23:09:22
259,23982,184,1023,12,3.48,142.18,79.0,215,14.47,551.58,4125,4125,4125,2024-12-08 23:14:45
260,23983,185,1023,11,1.93,161.21,77.8,215,14.69,551.48,4103,4103,4103,2024-12-08 23:20:08
261,23984,185,1023,12,0.03,135.0,78.3,215,14.42,551.39,4125,4125,4125,2024-12-08 23:25:31
262,23985,184,1023,12,0.6,163.99,77.7,215,14.53,551.27,4120,4120,4120,2024-12-08 23:30:54
263,23986,185,1023,12,0.93,180.0,77.2,215,14.52,551.14,4120,4120,4120,2024-12-08 23:36:17
264,23987,185,1023,12,0.0,180.0,78.4,215,14.48,551.02,4120,4120,4120,2024-12-08 23:41:40
265,23988,185,1023,12,0.68,315.0,79.5,215,14.2,550.97,4120,4120,4120,2024-12-08 23:47:03
266,23989,185,1023,12,0.53,277.94,80.5,215,13.76,550.79,4120,4120,4120,2024-12-08 23:52:26
267,23990,186,1023,12,0.0,277.94,82.5,215,13.77,550.63,4114,4114,4114,2024-12-08 23:57:49
268,23991,186,1023,12,0.0,277.94,83.0,215,13.62,550.41,4092,4092,4092,2024-12-09 00:03:11
269,23992,186,1023,12,0.0,337.5,83.4,215,13.57,550.2,4120,4120,4120,2024-12-09 00:08:35
270,23993,186,1023,12,1.02,153.67,83.3,215,13.5,550.04,4120,4120,4120,2024-12-09 00:13:58
271,23994,186,1023,11,3.87,160.47,84.3,215,13.35,549.91,4120,4120,4120,2024-12-09 00:19:20
272,23995,186,1023,11,2.5,172.32,84.8,215,13.09,549.9,4092,4092,4092,2024-12-09 00:24:43
273,23996,186,1023,11,4.39,200.54,85.0,215,13.26,549.92,4114,4114,4114,2024-12-09 00:30:06
274,23997,186,1023,11,0.74,320.92,85.0,215,13.2,549.98,4092,4092,4092,2024-12-09 00:35:29
275,23998,187,1023,11,1.28,251.5,84.7,215,13.16,549.96,4114,4114,4114,2024-12-09 00:40:52
276,23999,186,1023,11,2.17,307.2,82.9,215,13.21,549.97,4114,4114,4114,2024-12-09 00:46:15
277,24000,186,1023,11,2.26,160.12,81.8,215,13.53,550.12,4087,4087,4087,2024-12-09 00:51:38
278,24001,186,1023,11,2.98,246.76,79.7,215,14.04,550.29,4049,4049,4049,2024-12-09 00:57:01
279,24002,186,1023,11,3.05,161.18,79.7,215,14.0,550.37,4092,4092,4092,2024-12-09 01:02:24
280,24003,186,1023,11,11.53,157.68,77.1,215,15.02,550.4,4114,4114,4114,2024-12-09 01:07:47
281,24004,185,1023,11,12.11,161.98,73.1,215,15.65,550.53,4114,4114,4114,2024-12-09 01:13:10
282,24005,186,1023,11,6.5,149.59,72.6,215,15.62,550.62,4114,4114,4114,2024-12-09 01:18:33
283,24006,186,1023,11,1.16,221.01,75.7,215,14.81,550.77,4087,4087,4087,2024-12-09 01:23:56
284,24007,186,1023,11,4.63,298.59,78.4,215,14.02,550.84,4081,4081,4081,2024-12-09 01:29:19
285,24008,186,1023,11,2.73,272.99,79.3,215,13.84,550.84,4087,4087,4087,2024-12-09 01:34:42
286,24009,186,1023,11,3.27,276.4,78.2,215,13.9,550.79,4109,4109,4109,2024-12-09 01:40:05
287,24010,187,1023,11,1.02,289.92,79.0,215,13.82,550.79,4103,4103,4103,2024-12-09 01:45:27
288,24011,187,1023,11,6.12,281.34,80.5,215,13.57,550.75,4109,4109,4109,2024-12-09 01:50:51
289,24012,186,1023,11,3.1,287.27,80.7,215,13.3,550.81,4087,4087,4087,2024-12-09 01:56:13
290,24013,187,1023,11,5.86,299.03,81.5,215,13.29,550.78,4109,4109,4109,2024-12-09 02:01:36
291,24014,187,1023,11,6.97,279.62,54.2,215,13.78,550.74,4092,4092,4092,2024-12-09 02:06:59
292,24015,187,1023,11,2.42,294.35,77.0,215,14.34,550.64,4109,4109,4109,2024-12-09 02:12:22
293,24016,187,1023,11,0.19,337.5,77.2,215,14.22,550.61,4103,4103,4103,2024-12-09 02:17:45
294,24017,186,1023,11,0.24,335.92,78.6,215,13.98,550.54,4103,4103,4103,2024-12-09 02:23:08
295,24018,186,1023,11,0.16,284.59,77.9,215,14.03,550.5,4103,4103,4103,2024-12-09 02:28:31
296,24019,186,1023,11,0.0,284.59,76.5,215,14.19,550.47,4103,4103,4103,2024-12-09 02:33:54
297,24020,187,1023,11,0.0,284.59,51.9,215,14.3,550.44,4103,4103,4103,2024-12-09 02:39:17
298,24021,186,1023,11,0.0,157.5,78.3,215,13.84,550.43,4081,4081,4081,2024-12-09 02:44:40
299,24022,187,1023,11,2.48,155.81,79.9,215,13.83,550.38,4103,4103,4103,2024-12-09 02:50:03
300,24023,187,1023,11,1.11,324.68,80.5,215,13.66,550.32,4103,4103,4103,2024-12-09 02:55:26
301,24024,187,1023,11,0.04,324.68,81.0,215,13.45,550.27,4103,4103,4103,2024-12-09 03:00:49
302,24025,187,1023,11,0.0,324.68,83.3,215,13.15,550.26,4081,4081,4081,2024-12-09 03:06:12
303,24026,187,1023,11,0.01,346.64,84.2,215,12.77,550.27,4076,4076,4076,2024-12-09 03:11:35
304,24027,187,1023,11,5.53,294.96,82.1,215,13.18,550.23,4103,4103,4103,2024-12-09 03:16:58
305,24028,187,1023,11,5.89,280.57,79.1,215,13.86,550.17,4103,4103,4103,2024-12-09 03:22:21
306,24029,187,1023,11,0.67,322.81,79.2,215,13.87,550.15,4087,4087,4087,2024-12-09 03:27:44
307,24030,187,1023,11,0.32,277.29,79.6,215,13.67,550.15,4098,4098,4098,2024-12-09 03:33:06
308,24031,187,1023,11,4.05,289.43,78.8,215,13.91,550.13,4098,4098,4098,2024-12-09 03:38:30
309,24032,187,1023,11,7.34,291.93,101.6,215,14.55,550.11,4038,4038,4038,2024-12-09 03:43:53
310,24033,186,1023,11,7.17,279.98,73.3,215,15.04,550.07,4098,4098,4098,2024-12-09 03:49:15
311,24034,187,1023,11,4.38,276.8,76.1,215,14.7,550.05,4070,4070,4070,2024-12-09 03:54:38
312,24035,187,1023,11,1.34,274.93,76.7,215,14.29,550.1,4098,4098,4098,2024-12-09 04:00:01
313,24036,186,1023,11,6.88,146.29,79.7,215,13.84,550.15,4076,4076,4076,2024-12-09 04:05:24
314,24037,187,1023,11,6.39,155.36,80.7,215,13.66,550.07,4098,4098,4098,2024-12-09 04:10:47
315,24038,187,1023,11,5.69,152.35,81.5,215,13.43,550.09,4098,4098,4098,2024-12-09 04:16:10
316,24039,187,1023,11,4.11,168.82,82.5,215,13.16,550.11,4032,4032,4032,2024-12-09 04:21:33
317,24040,187,1023,11,0.98,217.86,83.0,215,13.08,550.25,4098,4098,4098,2024-12-09 04:26:56
318,24041,188,1023,11,4.39,271.63,84.4,215,12.8,550.23,4032,4032,4032,2024-12-09 04:32:19
319,24042,188,1023,11,1.83,163.26,84.7,215,12.78,550.34,4098,4098,4098,2024-12-09 04:37:42
320,24043,188,1023,11,1.36,299.81,85.4,215,12.68,550.37,4070,4070,4070,2024-12-09 04:43:05
321,24044,188,1023,11,0.02,300.36,85.7,215,12.49,550.45,4076,4076,4076,2024-12-09 04:48:28
322,24045,188,1023,12,0.0,300.36,86.4,215,12.47,550.48,4092,4092,4092,2024-12-09 04:53:51
323,24046,189,1023,12,0.91,270.26,88.4,215,12.04,550.45,4070,4070,4070,2024-12-09 04:59:14
324,24047,189,1023,12,1.12,284.92,89.5,215,11.95,550.49,4032,4032,4032,2024-12-09 05:04:37
325,24048,189,1023,12,3.42,298.62,90.4,215,11.92,550.42,4092,4092,4092,2024-12-09 05:10:00
326,24049,189,1023,14,2.61,304.06,90.7,215,11.94,550.65,4092,4092,4092,2024-12-09 05:15:22
327,24050,190,1023,16,1.42,184.79,89.2,215,12.27,550.59,4081,4081,4081,2024-12-09 05:20:45
328,24051,189,1023,21,3.37,242.64,87.8,215,12.47,550.55,4092,4092,4092,2024-12-09 05:26:08
329,24052,189,1023,34,1.43,274.82,87.5,215,12.28,550.71,4087,4087,4087,2024-12-09 05:31:31
330,24053,189,1023,61,2.9,291.83,87.8,215,12.35,550.76,4059,4059,4059,2024-12-09 05:36:54
331,24054,190,1023,88,4.59,297.22,86.2,215,12.68,550.75,4092,4092,4092,2024-12-09 05:42:17
332,24055,190,1023,132,5.22,283.05,84.6,215,12.96,550.82,4092,4092,4092,2024-12-09 05:47:40
333,24056,189,1023,173,3.64,278.27,84.8,215,12.9,550.84,4092,4092,4092,2024-12-09 05:53:03
334,24057,190,1023,231,4.38,271.47,85.9,215,12.69,551.08,4092,4092,4092,2024-12-09 05:58:26
335,24058,190,1023,9,1.55,307.6,86.6,215,12.43,551.12,4092,4092,4092,2024-12-09 06:03:49
336,24059,190,1023,291,1.26,236.75,86.5,215,12.53,551.21,4081,4081,4081,2024-12-09 06:09:12
337,24060,190,1023,313,2.64,195.96,85.7,215,12.93,551.26,4070,4070,4070,2024-12-09 06:14:35
338,24061,190,1023,337,6.56,197.79,84.2,215,13.33,551.32,4032,4032,4032,2024-12-09 06:20:01
339,24062,189,1023,361,5.26,200.6,82.7,215,13.63,551.42,4070,4070,4070,2024-12-09 06:25:24
340,24063,189,1023,393,1.53,231.62,81.6,215,13.72,551.4,4098,4098,4098,2024-12-09 06:30:46
341,24064,188,1023,422,0.81,280.21,81.0,215,14.27,551.48,4087,4087,4087,2024-12-09 06:36:10
342,24065,188,1023,441,0.09,349.63,81.4,215,14.79,551.53,4092,4092,4092,2024-12-09 06:41:32
343,24066,187,1023,449,0.0,349.63,77.6,215,15.29,551.61,4098,4098,4098,2024-12-09 06:46:56
344,24067,186,1023,442,0.0,349.63,77.0,215,15.77,551.61,4076,4076,4076,2024-12-09 06:52:19
345,24068,187,1023,438,2.11,201.89,74.4,215,15.95,551.64,4038,4038,4038,2024-12-09 06:57:43
346,24069,187,1023,458,0.9,182.58,74.9,215,15.93,551.6,4043,4043,4043,2024-12-09 07:03:06
347,24070,186,1023,483,3.97,196.24,73.4,215,16.38,551.61,4103,4103,4103,2024-12-09 07:08:29
348,24071,185,1023,490,2.73,186.15,72.6,215,16.74,551.57,4103,4103,4103,2024-12-09 07:13:52
349,24072,184,1023,534,1.06,208.28,72.4,215,17.29,551.54,4098,4098,4098,2024-12-09 07:19:15
350,24073,183,1023,568,0.8,274.1,69.4,215,18.59,551.48,4109,4109,4109,2024-12-09 07:24:38
351,24074,181,1023,565,0.5,246.72,66.3,215,20.19,551.49,4092,4092,4092,2024-12-09 07:30:01
352,24075,181,1023,550,0.96,280.05,62.4,215,20.64,551.55,4114,4114,4114,2024-12-09 07:35:24
353,24076,180,1023,574,0.49,288.43,62.4,215,20.77,551.59,4114,4114,4114,2024-12-09 07:40:47
354,24077,180,1023,593,3.43,282.67,60.8,215,20.95,551.58,4120,4120,4120,2024-12-09 07:46:10
355,24078,179,1023,576,0.0,282.67,58.4,215,21.48,551.62,4125,4125,4125,2024-12-09 07:51:33
356,24079,179,1023,572,1.55,270.47,60.7,215,21.02,551.67,4131,4131,4131,2024-12-09 07:56:57
357,24080,179,1023,589,0.5,222.95,58.8,215,21.18,551.7,4109,4109,4109,2024-12-09 08:02:20
358,24081,178,1023,612,2.51,199.1,58.8,215,21.31,551.72,4142,4142,4142,2024-12-09 08:07:42
359,24082,178,1023,606,3.05,183.44,57.9,215,21.56,551.72,4147,4147,4147,2024-12-09 08:13:05
360,24083,177,1023,563,2.39,231.58,55.3,215,21.48,551.7,4125,4125,4125,2024-12-09 08:18:28
361,24084,177,1023,617,0.83,207.29,57.6,215,21.46,551.64,4158,4158,4158,2024-12-09 08:23:52
362,24085,177,1023,617,4.3,279.6,57.2,215,22.02,551.66,4142,4142,4142,2024-12-09 08:29:15
363,24086,177,1023,597,7.04,260.92,56.5,215,21.55,551.67,4169,4169,4169,2024-12-09 08:34:39
364,24087,177,1023,595,4.61,308.46,55.4,215,21.85,551.68,4180,4180,4180,2024-12-09 08:40:02
365,24088,176,1023,611,4.55,257.17,57.1,215,21.75,551.71,4186,4186,4186,2024-12-09 08:45:25
366,24089,176,1023,640,3.76,250.83,53.4,215,22.24,551.73,4153,4153,4153,2024-12-09 08:50:48
367,24090,174,1023,643,5.65,280.65,53.3,215,23.03,551.66,4186,4186,4186,2024-12-09 08:56:11
368,24091,174,1023,640,8.1,240.3,52.7,215,22.64,551.65,4186,4186,4186,2024-12-09 09:01:34
369,24092,173,1023,630,8.04,269.29,55.5,215,22.87,551.57,4191,4191,4191,2024-12-09 09:06:57
370,24093,173,1023,639,11.69,294.63,53.1,215,23.1,551.55,4180,4180,4180,2024-12-09 09:12:20
371,24094,173,1023,623,12.11,288.53,53.8,215,22.85,551.56,4164,4164,4164,2024-12-09 09:17:44
372,24095,172,1023,584,9.41,285.6,52.4,215,22.31,551.6,4180,4180,4180,2024-12-09 09:23:08
373,24096,174,1023,583,9.2,292.18,54.2,215,22.06,551.57,4175,4175,4175,2024-12-09 09:28:31
374,24097,174,1023,576,9.84,285.64,52.7,215,21.59,551.54,4147,4147,4147,2024-12-09 09:33:54
375,24098,174,1023,577,8.26,296.77,56.2,215,21.67,551.5,4169,4169,4169,2024-12-09 09:39:17
376,24099,174,1023,596,6.3,290.71,53.8,215,21.97,551.48,4180,4180,4180,2024-12-09 09:44:40
377,24100,174,1023,610,9.18,290.32,53.5,215,22.27,551.43,4164,4164,4164,2024-12-09 09:50:03
378,24101,175,1023,612,8.36,280.1,52.9,215,22.42,551.41,4180,4180,4180,2024-12-09 09:55:27
379,24102,175,1023,615,7.08,268.62,53.4,215,22.83,551.43,4175,4175,4175,2024-12-09 10:00:50
380,24103,175,1023,637,7.59,303.12,53.7,215,22.94,551.43,4175,4175,4175,2024-12-09 10:06:13
381,24104,174,1023,630,4.11,258.43,48.2,215,23.87,551.41,4191,4191,4191,2024-12-09 10:11:36
382,24105,174,1023,631,7.51,256.27,48.7,215,23.61,551.44,4180,4180,4180,2024-12-09 10:16:59
383,24106,173,1023,664,9.03,289.08,50.3,215,23.77,551.4,4164,4164,4164,2024-12-09 10:22:22
384,24107,172,1023,669,8.58,283.8,49.9,215,24.86,551.3,4164,4164,4164,2024-12-09 10:27:45
385,24108,172,1023,647,13.62,297.54,47.7,215,24.87,551.23,4175,4175,4175,2024-12-09 10:33:08
386,24109,172,1023,638,5.74,269.48,50.2,215,25.2,551.22,4191,4191,4191,2024-12-09 10:38:32
387,24110,172,1023,653,6.59,202.28,45.2,215,24.78,551.17,4180,4180,4180,2024-12-09 10:43:55
388,24111,172,1023,656,4.53,263.43,43.0,215,25.23,551.14,4153,4153,4153,2024-12-09 10:49:18
389,24112,172,1023,655,6.21,253.13,46.0,215,25.16,551.12,4153,4153,4153,2024-12-09 10:54:41
390,24113,173,1023,659,7.15,192.4,43.6,215,24.77,551.09,4175,4175,4175,2024-12-09 11:00:04
391,24114,173,1023,625,6.59,222.2,45.7,215,24.77,551.03,4191,4191,4191,2024-12-09 11:05:27
392,24115,173,1023,669,11.68,200.41,46.5,215,24.78,551.03,4180,4180,4180,2024-12-09 11:10:50
393,24116,173,1023,671,11.64,194.72,43.0,215,25.11,551.03,4180,4180,4180,2024-12-09 11:16:13
394,24117,173,1023,673,5.82,250.05,43.2,215,24.95,551.01,4180,4180,4180,2024-12-09 11:21:36
395,24118,173,1023,680,5.71,226.38,44.5,215,25.28,550.95,4175,4175,4175,2024-12-09 11:26:59
396,24119,173,1023,639,9.55,206.93,43.4,215,24.94,550.95,4191,4191,4191,2024-12-09 11:32:23
397,24120,173,1023,669,4.56,242.32,42.3,215,25.81,550.89,4169,4169,4169,2024-12-09 11:37:47
398,24121,173,1023,630,6.75,224.92,42.1,215,25.63,550.87,4180,4180,4180,2024-12-09 11:43:11
399,24122,173,1023,653,6.85,202.29,42.9,215,25.97,550.83,4180,4180,4180,2024-12-09 11:48:34
400,24123,173,1023,627,6.25,200.48,40.8,215,26.08,550.84,4153,4153,4153,2024-12-09 11:53:58
401,24124,173,1023,620,4.14,221.47,42.3,215,25.97,550.77,4169,4169,4169,2024-12-09 11:59:22
402,24125,174,1023,649,11.89,203.91,42.6,215,24.99,550.7,4180,4180,4180,2024-12-09 12:04:45
403,24126,174,1023,661,6.9,222.15,44.0,215,25.27,550.73,4153,4153,4153,2024-12-09 12:10:08
404,24127,174,1023,678,8.66,223.4,43.6,215,25.24,550.67,4180,4180,4180,2024-12-09 12:15:31
405,24128,175,1023,641,6.39,265.84,17.8,215,25.27,550.64,4180,4180,4180,2024-12-09 12:20:55
406,24129,176,1023,644,7.09,236.85,45.2,215,25.27,550.56,4191,4191,4191,2024-12-09 12:26:18
407,24130,176,1023,678,12.6,290.14,46.3,215,24.62,550.55,4158,4158,4158,2024-12-09 12:31:42
408,24131,176,1023,683,8.2,228.65,44.1,215,25.37,550.48,4169,4169,4169,2024-12-09 12:37:05
409,24132,176,1023,675,7.79,264.41,44.5,215,25.39,550.37,4175,4175,4175,2024-12-09 12:42:28
410,24133,175,1023,674,6.77,254.03,44.3,215,25.46,550.33,4147,4147,4147,2024-12-09 12:47:52
411,24134,176,1023,668,6.85,218.73,42.7,215,25.75,550.33,4191,4191,4191,2024-12-09 12:53:16
412,24135,175,1023,671,14.73,208.01,41.6,215,25.86,550.31,4158,4158,4158,2024-12-09 12:58:39
413,24136,175,1023,670,6.75,269.71,41.6,215,25.59,550.19,4180,4180,4180,2024-12-09 13:04:03
414,24137,175,1023,669,7.68,245.49,41.5,215,25.42,550.18,4180,4180,4180,2024-12-09 13:09:26
415,24138,176,1023,660,8.16,283.26,38.7,215,25.36,550.16,4180,4180,4180,2024-12-09 13:14:49
416,24139,174,1023,642,8.28,274.2,41.5,215,24.94,550.17,4175,4175,4175,2024-12-09 13:20:14
417,24140,174,1023,638,9.47,302.06,42.4,215,24.83,550.11,4164,4164,4164,2024-12-09 13:25:37
418,24141,174,1023,632,10.3,298.73,42.1,215,24.55,550.07,4191,4191,4191,2024-12-09 13:31:00
419,24142,174,1023,633,9.27,300.65,42.1,215,24.67,550.04,4153,4153,4153,2024-12-09 13:36:24
420,24143,174,1023,634,8.14,326.61,42.1,215,24.92,549.97,4109,4109,4109,2024-12-09 13:41:48
421,24144,174,1023,631,8.49,230.39,41.0,215,25.08,549.97,4175,4175,4175,2024-12-09 13:47:11
422,24145,173,1023,631,5.39,266.13,42.2,215,24.86,549.93,4175,4175,4175,2024-12-09 13:52:35
423,24146,173,1023,638,5.9,282.17,41.8,215,25.17,549.85,4191,4191,4191,2024-12-09 13:57:58
424,24147,173,1023,642,5.71,277.92,41.0,215,25.36,549.82,4180,4180,4180,2024-12-09 14:03:22
